,avg_monthly_hrs,department,filed_complaint,last_evaluation,n_projects,recently_promoted,salary,satisfaction,status,tenure,salary_derived
9074,136,product,0.0,0.5201796702839999,2,0.0,low,0.368858780893,Left,3.0,0
9075,224,sales,0.0,0.61775751022,4,0.0,low,0.899191304997,Employed,2.0,0
9076,250,sales,0.0,0.832220844161,3,0.0,medium,0.486266522857,Employed,2.0,1
9077,240,IT,0.0,0.639285495022,3,0.0,low,0.570537892716,Employed,3.0,0
9078,147,sales,1.0,0.624223401655,5,0.0,medium,0.6806951518909999,Employed,3.0,1
9079,243,admin,0.0,0.594245366662,6,0.0,high,0.8368232796289999,Employed,4.0,3
9080,142,sales,0.0,0.922594992868,3,0.0,medium,1.0,Employed,4.0,1
9081,180,product,0.0,0.689028420972,2,0.0,low,0.578762267632,Employed,3.0,0
9082,177,support,0.0,0.676903926579,4,0.0,low,0.516447961826,Employed,2.0,0
9083,176,sales,0.0,0.982862748089,5,0.0,low,0.499891982246,Employed,4.0,0
9084,128,finance,0.0,0.44280036008100004,2,0.0,low,0.455479501017,Left,3.0,0
9085,145,engineering,0.0,0.8948256714210001,4,0.0,medium,0.890501021991,Employed,3.0,1
9086,215,,0.0,0.854239880069,4,0.0,low,0.7703294934029999,Employed,2.0,0
9087,141,engineering,0.0,0.521594868428,2,0.0,medium,0.43908161800800005,Left,3.0,1
9088,156,engineering,0.0,0.7481548867550001,5,0.0,medium,0.238230547087,Employed,6.0,1
9089,143,sales,0.0,0.628180286957,5,0.0,medium,0.862725724197,Employed,3.0,1
9090,140,product,1.0,0.557848784089,4,0.0,low,0.46558899365900003,Employed,2.0,0
9091,216,engineering,0.0,0.525807643041,4,0.0,low,0.650924755255,Employed,2.0,0
9092,176,engineering,0.0,,4,0.0,medium,0.554517871589,Employed,2.0,1
9093,257,sales,0.0,0.919882723529,6,0.0,low,0.121802782098,Left,4.0,0
9094,135,sales,0.0,0.70170834876,3,0.0,medium,0.757518742993,Employed,2.0,1
9095,271,marketing,0.0,0.8316060319609999,3,0.0,low,0.7968610803470001,Employed,3.0,0
9096,251,marketing,0.0,0.902916910632,3,0.0,high,0.132777762532,Employed,4.0,3
9097,201,sales,0.0,0.9365450405149999,4,0.0,medium,0.44192300083499997,Employed,8.0,1
9098,227,sales,0.0,0.892890934042,5,0.0,medium,0.81847181685,Left,6.0,1
9099,297,,0.0,0.8027821486210001,6,0.0,medium,0.0967580788682,Left,4.0,1
9100,208,product,0.0,0.959651736698,3,0.0,low,0.8565406199500001,Employed,2.0,0
9101,145,engineering,0.0,,4,0.0,medium,0.8235265373639999,Employed,3.0,1
9102,270,IT,0.0,0.911895206162,5,0.0,high,0.7219885212739999,Left,5.0,3
9103,173,sales,0.0,0.754013127667,4,0.0,medium,0.622466062107,Employed,2.0,1
9104,259,management,1.0,0.566619920215,3,1.0,high,0.942033601478,Employed,10.0,3
9105,272,finance,0.0,0.7882455868100001,6,0.0,low,0.11561395574000001,Left,4.0,0
9106,127,sales,1.0,0.953881009084,6,0.0,medium,0.424630902932,Employed,3.0,1
9107,165,procurement,0.0,0.900386773183,4,0.0,medium,0.772819597183,Employed,3.0,1
9108,214,marketing,0.0,0.8912519459909999,5,0.0,low,0.639313012539,Employed,2.0,0
9109,143,sales,0.0,0.735270271187,3,0.0,medium,0.511181133833,Employed,4.0,1
9110,213,support,0.0,0.635586136804,4,0.0,medium,0.464869978441,Employed,3.0,1
9111,241,engineering,0.0,0.571463138802,4,0.0,low,0.661609978055,Employed,3.0,0
9112,179,IT,0.0,,3,0.0,medium,0.886683838249,Employed,2.0,1
9113,214,IT,1.0,0.676718955527,3,0.0,low,0.9534710982269999,Employed,2.0,0
9114,144,,0.0,0.500582878774,2,0.0,low,0.339651227927,Left,3.0,0
9115,182,product,1.0,,3,0.0,medium,0.466642598388,Employed,2.0,1
9116,181,engineering,0.0,0.9903005867129999,3,0.0,low,0.715829350555,Employed,4.0,0
9117,189,sales,0.0,0.895740449447,3,0.0,medium,0.759061766391,Employed,3.0,1
9118,148,finance,0.0,0.807478390863,4,0.0,medium,0.773423221007,Employed,8.0,1
9119,262,engineering,0.0,0.9916222651090001,7,0.0,low,0.08395577440369999,Left,4.0,0
9120,271,product,1.0,0.633781337078,4,0.0,high,0.6238388732769999,Employed,2.0,3
9121,270,engineering,0.0,0.55058954322,4,0.0,low,0.483618693918,Left,4.0,0
9122,172,sales,0.0,0.5113117519129999,4,0.0,medium,0.9150910699179999,Employed,4.0,1
9123,189,management,1.0,0.8445026173929999,3,0.0,high,0.7156481263950001,Employed,3.0,3
9124,230,IT,0.0,,3,0.0,medium,0.908452119369,Employed,3.0,1
9125,220,marketing,0.0,1.0,4,0.0,medium,0.627343072311,Employed,10.0,1
9126,152,,0.0,0.817617579686,4,0.0,low,0.938317752713,Employed,3.0,0
9127,182,support,0.0,0.572380841501,2,0.0,medium,0.641002129531,Employed,2.0,1
9128,128,finance,0.0,0.5576256612430001,2,0.0,low,0.38680879089000003,Left,3.0,0
9129,259,IT,0.0,0.456305745201,3,0.0,medium,0.860767705498,Employed,6.0,1
9130,244,sales,0.0,0.870662133661,5,0.0,low,0.830123055659,Left,5.0,0
9131,172,support,1.0,0.706165304734,3,0.0,low,0.8624000933310001,Employed,3.0,0
9132,239,IT,0.0,0.834587966022,3,0.0,low,0.577454670419,Employed,3.0,0
9133,218,finance,0.0,0.425950194335,6,0.0,low,0.255801047144,Left,4.0,0
9134,257,support,0.0,0.78770878382,3,0.0,low,0.630806080098,Employed,2.0,0
9135,258,engineering,0.0,0.996280269084,3,0.0,low,0.697322758935,Employed,3.0,0
9136,251,product,0.0,0.558823453297,4,0.0,medium,0.918818885217,Employed,4.0,1
9137,243,,0.0,0.8174267273739999,6,0.0,low,0.177101664443,Left,4.0,0
9138,114,engineering,0.0,0.6338219530520001,4,0.0,medium,0.33624024324100005,Employed,3.0,1
9139,251,support,0.0,0.5136490432940001,4,0.0,high,0.71933463356,Employed,4.0,3
9140,186,support,0.0,0.868061472979,3,0.0,low,0.759564636584,Employed,6.0,0
9141,139,support,0.0,0.45485530486299997,2,0.0,high,0.596625954512,Employed,3.0,3
9142,160,engineering,0.0,0.547073664615,2,0.0,low,0.49081961903099997,Left,3.0,0
9143,266,product,1.0,0.807366626204,4,0.0,low,0.8299471932699999,Employed,3.0,0
9144,271,sales,0.0,0.505450664797,3,0.0,medium,0.825554389999,Employed,7.0,1
9145,151,sales,0.0,0.538317336411,3,0.0,medium,0.486130662007,Employed,3.0,1
9146,151,sales,0.0,0.782995182984,4,0.0,medium,1.0,Employed,3.0,1
9147,241,finance,0.0,0.9093305992499999,5,0.0,low,0.879075014101,Employed,3.0,0
9148,184,marketing,0.0,0.62936286533,5,0.0,medium,0.59178502375,Employed,4.0,1
9149,125,sales,0.0,0.35551144837800003,5,0.0,low,0.611583428244,Employed,4.0,0
9150,249,IT,0.0,0.576778636354,4,0.0,medium,0.6318990071639999,Employed,3.0,1
9151,103,engineering,0.0,0.434515356403,3,0.0,high,0.571730089507,Employed,2.0,3
9152,271,sales,0.0,0.610406442495,5,0.0,low,0.568973626971,Employed,2.0,0
9153,238,sales,0.0,0.497634252255,5,0.0,low,0.9142261897339999,Employed,2.0,0
9154,108,engineering,0.0,0.6927211483910001,3,0.0,low,0.41678999151100005,Employed,4.0,0
9155,233,engineering,0.0,0.913356324276,4,0.0,high,0.929262028445,Employed,4.0,3
9156,241,IT,0.0,0.530298122016,4,0.0,low,0.9181331464720001,Employed,5.0,0
9157,236,product,0.0,0.643050080423,3,0.0,medium,0.830520181574,Employed,2.0,1
9158,241,,0.0,0.530812249464,3,0.0,medium,0.659947366365,Employed,3.0,1
9159,274,finance,0.0,0.927524988329,3,0.0,low,0.619262140837,Employed,3.0,0
9160,184,management,0.0,,4,0.0,high,0.743817270908,Employed,3.0,3
9161,187,sales,1.0,0.34626999549599996,6,0.0,high,0.29131060807500003,Employed,10.0,3
9162,143,sales,0.0,0.584115468527,4,0.0,low,0.916518506558,Employed,8.0,0
9163,261,sales,1.0,,4,0.0,medium,0.8948614507770001,Employed,2.0,1
9164,129,marketing,0.0,0.422228818574,2,0.0,low,0.46279202021399996,Left,3.0,0
9165,170,IT,0.0,0.9498228644490001,4,0.0,medium,1.0,Employed,10.0,1
9166,171,support,0.0,0.7337485031800001,5,0.0,medium,0.538083073304,Employed,4.0,1
9167,277,marketing,0.0,0.738670900151,5,0.0,low,0.161679422425,Employed,4.0,0
9168,256,sales,0.0,0.48823837025600003,5,0.0,medium,0.538212670972,Employed,3.0,1
9169,166,engineering,1.0,0.9465824957119999,3,0.0,low,0.524401701187,Employed,4.0,0
9170,166,sales,0.0,1.0,3,0.0,medium,0.734055708606,Employed,3.0,1
9171,282,sales,0.0,0.925347426092,6,0.0,low,0.09554809414389999,Left,4.0,0
9172,113,sales,0.0,0.620983151161,4,0.0,medium,0.31838521430100003,Employed,6.0,1
9173,161,engineering,1.0,,4,0.0,medium,0.5792943974600001,Employed,3.0,1
9174,242,engineering,0.0,0.7148232470370001,3,0.0,low,0.5320762984790001,Employed,3.0,0
9175,190,IT,1.0,0.654451530158,5,0.0,medium,0.864821073665,Employed,4.0,1
9176,144,marketing,0.0,0.510271270402,2,0.0,medium,0.46675310163500006,Left,3.0,1
9177,258,IT,0.0,0.8165625767560001,6,0.0,low,0.0529387690204,Left,4.0,0
9178,285,management,0.0,0.325885193836,4,0.0,low,0.967158121339,Employed,3.0,0
9179,158,sales,0.0,0.35267365910899995,5,0.0,medium,0.279951364732,Employed,2.0,1
9180,172,procurement,0.0,0.756126010123,3,0.0,low,0.59966357577,Employed,2.0,0
9181,250,management,1.0,0.550394592814,5,1.0,medium,0.8447686174600001,Employed,2.0,1
9182,150,product,0.0,0.551479698809,2,0.0,low,0.403169372386,Left,3.0,0
9183,194,sales,0.0,0.74047320766,4,0.0,low,0.752572142462,Employed,2.0,0
9184,241,sales,0.0,0.752903757249,4,0.0,medium,0.7394693284810001,Employed,2.0,1
9185,139,engineering,0.0,0.8887948945440001,4,0.0,medium,0.657297504223,Employed,3.0,1
9186,137,support,0.0,0.504403675061,2,0.0,low,0.456616139534,Left,3.0,0
9188,135,IT,0.0,0.532317085091,5,0.0,low,0.157969784009,Left,6.0,0
9189,256,procurement,0.0,0.68537604174,5,0.0,low,0.757397361742,Employed,3.0,0
9190,283,engineering,0.0,0.43764865485699994,6,0.0,low,0.934438436333,Employed,2.0,0
9191,267,support,0.0,0.7789747571179999,3,0.0,medium,0.7016611510680001,Employed,2.0,1
9192,161,sales,0.0,0.6687294839150001,3,0.0,low,0.9270177313240001,Employed,3.0,0
9193,274,product,0.0,0.8194320169600001,6,0.0,medium,0.452607456898,Employed,6.0,1
9194,218,sales,0.0,,4,0.0,low,0.903292027227,Employed,2.0,0
9195,264,engineering,1.0,,3,0.0,low,0.9487849097069999,Employed,3.0,0
9196,159,sales,0.0,,2,0.0,medium,0.40284715313,Left,3.0,1
9197,263,,1.0,0.740776146989,5,0.0,low,0.654681960588,Employed,3.0,0
9198,267,sales,0.0,0.646074786238,3,0.0,low,0.5550319042090001,Employed,2.0,0
9199,157,sales,0.0,0.96769498783,2,0.0,medium,0.972675755899,Employed,3.0,1
9200,210,IT,0.0,0.46865101928,5,0.0,medium,0.7441490802699999,Employed,3.0,1
9201,264,finance,0.0,0.60542363035,5,0.0,low,0.613792392633,Employed,5.0,0
9202,170,IT,0.0,0.670190977978,4,0.0,medium,0.774754552171,Employed,2.0,1
9203,270,sales,0.0,0.9329726453030001,5,0.0,low,0.8988336089710001,Left,5.0,0
9204,132,sales,0.0,0.46158309356000005,2,0.0,low,0.48052187935,Left,3.0,0
9205,240,finance,0.0,0.885759739289,5,0.0,medium,0.838680173855,Left,5.0,1
9206,184,marketing,0.0,0.639865664542,5,0.0,medium,0.504387866901,Employed,4.0,1
9208,227,engineering,1.0,0.5771998917979999,4,0.0,low,0.6570963851680001,Employed,4.0,0
9209,233,engineering,0.0,0.7402102897830001,5,0.0,high,0.9387344518080001,Employed,4.0,3
9210,215,IT,0.0,0.55789485501,5,0.0,low,0.99180825666,Employed,2.0,0
9211,177,sales,0.0,0.931794056019,4,0.0,medium,0.938017145374,Employed,3.0,1
9212,144,product,0.0,0.908565202684,6,0.0,low,0.250297670948,Employed,4.0,0
9213,224,sales,0.0,0.9141395579680001,4,0.0,medium,0.632551152774,Employed,2.0,1
9214,140,sales,0.0,0.612417208332,4,0.0,low,0.7510018787530001,Employed,2.0,0
9215,158,engineering,0.0,0.45857449314800003,2,0.0,low,0.48696406972499995,Left,3.0,0
9216,261,engineering,0.0,0.9370821738089999,4,0.0,medium,0.771733364105,Left,5.0,1
9217,270,sales,1.0,0.798381270096,5,0.0,medium,0.9800765396950001,Employed,3.0,1
9218,262,sales,0.0,0.941096962751,4,0.0,medium,0.853974849838,Employed,3.0,1
9219,155,procurement,1.0,0.629123096966,3,0.0,low,0.7429104950959999,Employed,4.0,0
9220,148,sales,0.0,0.460929082077,2,0.0,low,0.422419282445,Left,3.0,0
9221,134,engineering,0.0,0.431818034257,2,0.0,medium,0.34300121230999997,Left,3.0,1
9222,156,admin,0.0,,5,0.0,low,0.877398946704,Employed,2.0,0
9223,154,support,0.0,0.48345147713200004,2,0.0,low,0.422222530699,Left,3.0,0
9224,165,sales,0.0,0.65919212083,5,0.0,medium,0.615034786695,Employed,2.0,1
9225,152,sales,1.0,0.550664092719,2,0.0,medium,0.40665017428800004,Left,3.0,1
9226,250,IT,0.0,0.914876949964,4,0.0,medium,0.805393909272,Left,5.0,1
9227,262,sales,0.0,0.456689256386,3,0.0,medium,0.27078463914400003,Employed,5.0,1
9228,160,product,1.0,0.728719276105,5,0.0,high,0.848004431045,Employed,3.0,3
9229,254,engineering,0.0,,3,0.0,medium,0.9517140362369999,Employed,3.0,1
9230,256,procurement,0.0,0.8532621758939999,6,0.0,medium,0.336263678751,Employed,3.0,1
9231,251,engineering,0.0,0.9799665560780001,4,0.0,medium,0.853025414394,Left,5.0,1
9232,199,sales,0.0,0.8934209197409999,2,0.0,low,0.673858495656,Employed,2.0,0
9233,243,IT,0.0,0.658350336062,3,0.0,medium,0.527698390697,Employed,3.0,1
9234,254,IT,0.0,0.7541294754729999,3,0.0,medium,0.5790964472219999,Employed,2.0,1
9235,191,product,0.0,,6,0.0,medium,0.204013542555,Employed,2.0,1
9236,163,sales,0.0,0.7699452662909999,4,0.0,high,0.684646749227,Employed,3.0,3
9237,129,product,0.0,0.558729540736,2,0.0,low,0.41077615084799995,Left,3.0,0
9238,268,sales,0.0,0.665921626314,3,0.0,low,0.590874402183,Employed,3.0,0
9239,143,sales,0.0,0.453558986965,2,0.0,low,0.383294548142,Left,3.0,0
9240,130,sales,0.0,0.454604412644,2,0.0,low,0.36112638406099995,Left,3.0,0
9241,145,finance,0.0,0.947308588941,5,0.0,low,0.540461161435,Employed,3.0,0
9242,251,procurement,0.0,0.680247123064,4,0.0,low,0.8379225002949999,Employed,3.0,0
9243,256,support,0.0,0.896686066126,5,0.0,low,0.81208605196,Left,5.0,0
9244,143,support,1.0,,4,0.0,high,0.6208611012799999,Employed,2.0,3
9245,97,management,0.0,0.8611683965799999,4,0.0,low,0.347455508981,Employed,6.0,0
9246,158,engineering,1.0,0.5818993500990001,4,0.0,low,0.157621184465,Left,4.0,0
9247,240,sales,0.0,0.9234411387260001,4,0.0,medium,1.0,Employed,4.0,1
9248,206,sales,0.0,0.642458105292,4,0.0,medium,0.748001353027,Employed,3.0,1
9249,275,engineering,0.0,0.749198498894,4,0.0,medium,0.5768969088570001,Left,6.0,1
9250,278,sales,0.0,,6,0.0,medium,0.645417067328,Employed,3.0,1
9251,260,support,0.0,0.8977225611299999,4,0.0,medium,0.9920054640129999,Employed,3.0,1
9252,156,product,0.0,0.409683629788,4,0.0,high,0.44207461266900006,Employed,7.0,3
9253,149,support,0.0,0.505196994285,2,0.0,low,0.510686106162,Left,3.0,0
9254,151,procurement,0.0,0.636791883571,5,0.0,medium,0.969683910496,Employed,2.0,1
9255,140,IT,0.0,0.603340628027,5,0.0,low,0.46767101466899996,Employed,2.0,0
9256,154,finance,0.0,0.418740163742,2,0.0,medium,0.5217311624759999,Left,3.0,1
9257,172,engineering,1.0,0.665039657255,6,0.0,low,0.42421991793700004,Employed,2.0,0
9258,154,IT,0.0,0.7323099315780001,3,0.0,medium,0.502051814507,Employed,10.0,1
9259,133,engineering,0.0,0.956908281328,3,0.0,medium,0.865240926303,Employed,4.0,1
9260,202,product,1.0,0.8163477541490001,4,0.0,medium,0.853393075625,Employed,3.0,1
9261,157,management,1.0,0.928941398212,5,0.0,medium,0.654501854544,Employed,7.0,1
9262,161,sales,0.0,0.504842546873,5,0.0,medium,0.659063200754,Employed,2.0,1
9263,156,sales,0.0,0.7712739252609999,3,0.0,medium,0.514347049917,Employed,7.0,1
9264,214,sales,1.0,,2,0.0,low,0.872290542034,Employed,3.0,0
9265,210,support,0.0,0.5509373348309999,4,0.0,low,0.688521075941,Employed,3.0,0
9266,153,sales,0.0,,4,0.0,low,0.9038118399680001,Employed,3.0,0
9267,192,engineering,1.0,0.48252151571999996,4,0.0,low,0.822476912823,Employed,4.0,0
9268,268,engineering,0.0,0.96826417668,6,0.0,medium,0.146246479869,Left,4.0,1
9269,243,marketing,0.0,0.670082065949,3,0.0,low,0.749180999859,Employed,3.0,0
9270,246,support,0.0,0.72809359363,6,0.0,medium,0.134940203215,Employed,4.0,1
9271,248,sales,0.0,0.7826429081309999,4,0.0,low,0.965720086446,Employed,3.0,0
9272,201,engineering,0.0,0.957791601511,5,0.0,low,0.970597934791,Employed,2.0,0
9273,273,sales,0.0,,3,0.0,medium,0.9564754101620001,Employed,2.0,1
9274,247,,0.0,0.9116033236859999,3,0.0,medium,0.8029101893739999,Employed,3.0,1
9275,268,support,0.0,0.91267745203,4,0.0,medium,0.6928902897920001,Employed,4.0,1
9276,216,product,0.0,0.530339589923,4,0.0,low,0.8538772983290001,Employed,2.0,0
9277,243,marketing,0.0,,2,0.0,medium,0.904508518098,Employed,3.0,1
9278,155,finance,0.0,0.5992539526389999,3,0.0,medium,0.77480239175,Employed,3.0,1
9279,209,sales,0.0,,3,0.0,low,0.795961199742,Employed,2.0,0
9280,276,sales,0.0,0.967149656822,6,0.0,low,0.130993817373,Left,4.0,0
9281,139,engineering,0.0,0.508815366416,2,0.0,low,0.37121456624899996,Left,3.0,0
9282,154,sales,0.0,0.571853108156,3,0.0,medium,0.945444916299,Employed,3.0,1
9283,177,support,0.0,,4,0.0,medium,0.819015904075,Employed,3.0,1
9284,257,sales,1.0,0.804487579232,4,0.0,medium,0.647488876961,Employed,3.0,1
9285,123,support,0.0,0.9847558983429999,3,0.0,low,0.21229370343899998,Employed,4.0,0
9286,192,engineering,0.0,0.56799566916,4,0.0,high,0.59251499641,Employed,3.0,3
9287,148,product,0.0,0.808225730591,4,0.0,low,0.650657723758,Employed,4.0,0
9288,143,marketing,0.0,0.566924606314,2,0.0,low,0.394935702006,Left,3.0,0
9289,141,sales,0.0,0.55927972471,2,0.0,low,0.417519568359,Left,3.0,0
9290,143,sales,0.0,0.548210343258,2,0.0,medium,0.344263479204,Left,3.0,1
9291,151,engineering,0.0,0.524063890481,2,0.0,medium,0.323450893658,Left,3.0,1
9292,128,finance,1.0,0.805261284913,5,0.0,low,0.37180952255800004,Employed,3.0,0
9293,262,sales,0.0,1.0,5,0.0,low,0.8358430698520001,Left,6.0,0
9294,137,sales,0.0,,3,0.0,low,0.9156030838220001,Employed,3.0,0
9295,170,marketing,0.0,0.530110415397,3,0.0,medium,0.988170764051,Employed,3.0,1
9296,169,product,1.0,0.744253529899,5,0.0,low,1.0,Employed,3.0,0
9297,177,sales,0.0,0.6994249342309999,3,0.0,low,0.739744170614,Employed,2.0,0
9298,162,IT,0.0,0.5407999863,5,0.0,low,0.578734634569,Employed,4.0,0
9299,180,support,0.0,0.7723768767199999,3,0.0,low,0.356637587923,Employed,6.0,0
9300,242,marketing,1.0,,4,0.0,low,0.8267934934360001,Employed,2.0,0
9301,137,sales,0.0,0.470690312513,4,0.0,medium,0.952052805441,Employed,6.0,1
9302,227,support,0.0,0.666309636311,3,0.0,medium,0.926275797956,Employed,2.0,1
9303,106,engineering,0.0,0.748906361892,5,0.0,medium,0.951158289138,Employed,5.0,1
9304,248,engineering,0.0,0.9098402948100001,5,0.0,low,0.582270689871,Employed,2.0,0
9305,209,engineering,0.0,1.0,3,0.0,medium,0.781694183683,Employed,3.0,1
9306,225,sales,0.0,0.787272352156,3,0.0,low,0.18153417425700002,Employed,4.0,0
9307,212,marketing,0.0,0.7395207567990001,4,0.0,medium,0.991581309849,Employed,2.0,1
9308,306,engineering,0.0,0.847930789775,6,0.0,low,0.137472423181,Left,4.0,0
9309,202,sales,0.0,1.0,3,0.0,medium,0.42144829364299996,Left,3.0,1
9310,142,support,0.0,0.484955864868,2,0.0,low,0.37159000337,Left,3.0,0
9311,202,product,0.0,0.667352225162,4,0.0,low,0.830149905062,Employed,3.0,0
9312,218,sales,0.0,0.863759657608,4,0.0,medium,1.0,Employed,2.0,1
9313,268,sales,0.0,0.8699522727700001,3,0.0,low,0.236870327402,Employed,4.0,0
9314,164,engineering,0.0,0.855106618714,3,0.0,high,0.846162803196,Employed,3.0,3
9315,170,support,0.0,0.565620686772,3,0.0,low,0.74212070043,Employed,3.0,0
9316,176,support,0.0,,3,0.0,low,0.7238924851899999,Employed,2.0,0
9317,205,support,0.0,0.614482961988,3,0.0,medium,0.65255982163,Employed,5.0,1
9318,260,marketing,1.0,,4,0.0,low,0.579334761138,Employed,3.0,0
9319,271,engineering,0.0,0.77440965967,2,0.0,low,0.538410842896,Employed,2.0,0
9320,263,IT,0.0,0.920936807879,6,0.0,low,0.07820632526110001,Left,4.0,0
9321,266,sales,0.0,0.8458940062899999,3,0.0,low,0.27656604980099997,Employed,7.0,0
9322,146,support,0.0,,2,0.0,low,0.401797377585,Left,3.0,0
9323,211,sales,0.0,0.930162254746,5,0.0,low,0.60274933669,Employed,3.0,0
9324,157,marketing,0.0,0.42878656194200004,3,0.0,low,0.9972981572849999,Employed,4.0,0
9325,218,sales,0.0,0.888232762483,3,0.0,low,0.17755985122,Employed,4.0,0
9326,165,management,0.0,,6,0.0,medium,0.852373987361,Employed,3.0,1
9327,132,support,0.0,0.380517966014,3,0.0,medium,0.538936812497,Employed,4.0,1
9328,268,engineering,0.0,0.9419199132680001,5,0.0,medium,0.743738574698,Left,5.0,1
9329,243,engineering,0.0,0.980991854782,5,0.0,medium,0.779328391635,Left,6.0,1
9330,217,finance,0.0,0.485412394467,5,0.0,medium,0.243584855944,Employed,6.0,1
9331,262,product,0.0,0.7659936746279999,5,0.0,medium,0.741471186697,Employed,2.0,1
9332,161,IT,1.0,0.587029449067,3,0.0,medium,0.6513231829,Employed,2.0,1
9333,197,support,0.0,0.7481224286370001,4,0.0,low,0.652445074205,Employed,3.0,0
9334,251,sales,0.0,0.939963363228,3,0.0,medium,0.770066219472,Employed,6.0,1
9335,149,support,0.0,,4,0.0,low,0.574697447169,Employed,3.0,0
9336,255,sales,0.0,0.9347546125599999,3,0.0,low,0.24520481784499998,Employed,4.0,0
9337,234,sales,0.0,,5,0.0,high,0.562190361923,Employed,3.0,3
9338,240,engineering,1.0,0.821292180008,5,0.0,medium,0.8348133174269999,Employed,2.0,1
9339,152,engineering,0.0,0.492641040207,2,0.0,medium,0.6742695279209999,Employed,5.0,1
9340,252,sales,0.0,0.680924679243,2,0.0,low,0.878321553683,Employed,2.0,0
9341,162,marketing,0.0,0.641806504052,5,0.0,low,0.780163817148,Employed,5.0,0
9342,142,IT,0.0,0.49956974873800003,2,0.0,low,0.331078430523,Left,3.0,0
9343,131,,0.0,0.964855910007,3,0.0,medium,0.62443801814,Employed,6.0,1
9344,192,support,0.0,0.558994048325,5,0.0,medium,0.5638245751340001,Employed,3.0,1
9345,174,sales,0.0,0.719024360164,4,0.0,low,0.875605469225,Employed,2.0,0
9346,219,engineering,0.0,0.964056625333,3,0.0,high,0.779375461666,Employed,3.0,3
9347,96,IT,0.0,0.813245372121,4,0.0,medium,0.931385205852,Employed,4.0,1
9348,273,support,0.0,0.669867713841,5,0.0,medium,0.8523208609049999,Employed,3.0,1
9349,184,marketing,1.0,,3,0.0,medium,0.839355795448,Employed,3.0,1
9350,150,finance,0.0,0.761141092601,3,0.0,medium,0.9217878537890001,Employed,2.0,1
9351,146,support,0.0,0.7251612522319999,4,0.0,low,0.359787941404,Employed,3.0,0
9352,259,engineering,0.0,0.809472927879,4,0.0,medium,0.919365888165,Employed,3.0,1
